DATE,NAME.COMP,STATUS,M.Type,ROUND,MAP,Points,ID.BATTLENET1,Tier1,RACE1,R.L1,R.L2,R.R2,R.R1,ID.BATTLENET2,Tier2,RACE2,Points,R,REMARK,REMARK2
25.09.10,2nd Tier Round Robin TIER 1 - WILD CARD,O,I,1,DEJAVU,,AX_Chaerida(P),1,P,0,0,1,0,AX_OceAn(P),1,P,,P,,indiv.
25.09.10,2nd Tier Round Robin TIER 1 - WILD CARD,O,I,2,ECLIPSE,,AX_Chaerida(P),1,P,0,1,0,0,AX_OceAn(P),1,P,,P,,indiv.
25.09.10,2nd Tier Round Robin TIER 1 - WILD CARD,O,I,3,RADEON,,AX_Chaerida(P),1,P,0,0,1,0,AX_OceAn(P),1,P,,P,,indiv.
25.09.10,2nd Tier Round Robin TIER 1 - WILD CARD,O,I,4,POLY,,AX_Chaerida(P),1,P,0,1,0,0,AX_OceAn(P),1,P,,P,,indiv.
25.09.10,2nd Tier Round Robin TIER 1 - WILD CARD,O,I,5,F.S,,AX_Chaerida(P),1,P,0,1,0,0,AX_OceAn(P),1,P,,P,,indiv.
25.09.12,2nd Tier Round Robin TIER 1 - PLAYOFFS 1,O,I,1,DEJAVU,,AX_Chaerida(P),1,P,,,1,1,Ax_Nam.9(T),1,T,,T,,indiv.
25.09.12,2nd Tier Round Robin TIER 1 - PLAYOFFS 1,O,I,2,ECLIPSE,,AX_Chaerida(P),1,P,,,1,1,Ax_Nam.9(T),1,T,,T,,indiv.
25.09.12,2nd Tier Round Robin TIER 1 - PLAYOFFS 1,O,I,3,RADEON,,AX_Chaerida(P),1,P,,,1,1,Ax_Nam.9(T),1,T,,T,,indiv.
25.09.13,2nd Tier Round Robin TIER 1 - PLAYOFFS 2,O,I,1,DEJAVU,,Ax_Nam.9(T),1,T,1,1,,,AX_HI.M(Z),1,Z,,T,,indiv.
25.09.13,2nd Tier Round Robin TIER 1 - PLAYOFFS 2,O,I,2,ECLIPSE,,Ax_Nam.9(T),1,T,1,1,,,AX_HI.M(Z),1,Z,,T,,indiv.
25.09.13,2nd Tier Round Robin TIER 1 - PLAYOFFS 2,O,I,3,RADEON,,Ax_Nam.9(T),1,T,,,1,1,AX_HI.M(Z),1,Z,,Z,,indiv.
25.09.13,2nd Tier Round Robin TIER 1 - PLAYOFFS 2,O,I,4,POLY,,Ax_Nam.9(T),1,T,1,1,,,AX_HI.M(Z),1,Z,,T,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,1,DEJAVU,,AX_3DASOO(P),0,P,1,1,,,Ax_Nam.9(T),1,T,,P,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,2,ECLIPSE,,AX_3DASOO(P),0,P,1,1,,,Ax_Nam.9(T),1,T,,P,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,3,RADEON,,AX_3DASOO(P),0,P,,,1,1,Ax_Nam.9(T),1,T,,T,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,4,POLY,,AX_3DASOO(P),0,P,1,1,,,Ax_Nam.9(T),1,T,,P,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,5,F.S,,AX_3DASOO(P),0,P,,,1,1,Ax_Nam.9(T),1,T,,T,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,6,POLY,,AX_3DASOO(P),0,P,,,1,1,Ax_Nam.9(T),1,T,,T,,indiv.
25.09.19,2nd Tier Round Robin TIER 1 - FINALS,O,I,7,RADEON,,AX_3DASOO(P),0,P,1,1,,,Ax_Nam.9(T),1,T,,P,,indiv.
25.09.20,25 AUCTION MATCH 14 - A,O,T,1,POLY,,AX_Poorong(P),1,P,1,1,,,AX_No.9(T),1,T,,P,,Auction
25.09.20,25 AUCTION MATCH 14 - A,O,T,2,F.S,,AX_3DASOO(P),0,P,1,1,,,AX_Race(T),1,T,,P,,Auction
25.09.20,25 AUCTION MATCH 14 - A,O,T,3,POLY,,AX_WiFi(Z),G,Z,1,1,,,AX_AphRoDite(P),0,P,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - A,O,T,4,RADEON,,AX_ELEC(Z),1,Z,1,1,,,AX_Black(P),1,P,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - A,O,T,F,F.S,,AX_Eugene(T),4,T,0,0,1,0,AX_Navy(T),4,T,,T,,Auction
25.09.20,25 AUCTION MATCH 14 - B,O,T,1,POLY,,Ax_VulTure(T),2,T,,,1,1,AX_RYO(Z),3,Z,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - B,O,T,2,F.S,,AX_ewrtf(Z),1,Z,0,0,1,0,AX_SKY(Z),2,Z,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - B,O,T,F,POLY,,AX_attack(Z),G,Z,0,1,0,0,AX_hogu(Z),0,Z,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - FINAL,O,T,1,POLY,,AX_ELEC(Z),1,Z,0,1,0,0,AX_SKY(Z),2,Z,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - FINAL,O,T,2,POLY,,AX_CoNG(T),0,T,0,0,1,0,AX_Race(T),1,T,,T,,Auction
25.09.20,25 AUCTION MATCH 14 - FINAL,O,T,3,POLY,,AX_attack(Z),G,Z,0,1,0,0,AX_WiFi(Z),G,Z,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - FINAL,O,T,4,F.S,,AX_Navy(T),4,T,,,1,1,AX_Agumon(Z),4,Z,,Z,,Auction
25.09.20,25 AUCTION MATCH 14 - FINAL,O,T,F,POLY,,AX_No.9(T),1,T,1,1,,,AX_RYO(Z),3,Z,,T,,Auction
25.09.20,LIGHTNING COMPOSE 3,O,T,1,POLY,,AX_ewrtf(Z),1,Z,0,1,0,0,AX_GoGo(Z),1,Z,,Z,,COMPOSE/MEGA
25.09.20,LIGHTNING COMPOSE 3,O,T,2,RADEON,,AX_hogu(Z),0,Z,,,1,1,AX_3DASOO(P),0,P,,P,,COMPOSE/MEGA
25.09.20,LIGHTNING COMPOSE 3,O,T,3,POLY,,AX_Black(P),1,P,1,1,,,Ax_VulTure(T),2,T,,P,,COMPOSE/MEGA
25.09.20,LIGHTNING COMPOSE 3,O,T,F,F.S,,AX_Cherry(Z),G,Z,1,1,,,AX_NalrAri(P),G,P,,Z,,COMPOSE/MEGA
25.09.21,DAWN MEGA LEAGUE,O,T,1,F.S,,AX_Eugene(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,COMPOSE/MEGA
25.09.21,DAWN MEGA LEAGUE,O,T,2,F.S,,AX_No.9(T),1,T,1,1,,,AX_ELEC(Z),1,Z,,T,,COMPOSE/MEGA
25.09.21,DAWN MEGA LEAGUE,O,T,3,POLY,,AX_WiFi(Z),G,Z,,,1,1,AX_DiHing(P),G,P,,P,,COMPOSE/MEGA
25.09.21,DAWN MEGA LEAGUE,O,T,4,RADEON,,AX_hogu(Z),0,Z,,,1,1,AX_3DASOO(P),0,P,,P,,COMPOSE/MEGA
25.09.21,DAWN MEGA LEAGUE,O,T,5,POLY,,AX_ewrtf(Z),1,Z,1,1,,,AX_Black(P),1,P,,Z,,COMPOSE/MEGA
25.09.21,DAWN MEGA LEAGUE,O,T,F,POLY,,AX_Cherry(Z),G,Z,,,1,1,AX_NalrAri(P),G,P,,P,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,1,POLY,,AX_GomGom(P),3,P,0,1,0,0,AX_JoJo(P),2,P,,P,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,2,F.S,,AX_Marine(T),4,T,1,1,,,AX_BOSL(Z),4,Z,,T,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,3,RADEON,,AX_OceAn(P),1,P,1,1,,,AX_No.9(T),1,T,,P,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,4,POLY,,AX_[A](Z),0,Z,0,0,1,0,AX_hogu(Z),0,Z,,Z,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,5,POLY,,AX_NalrAri(P),G,P,1,1,,,AX_CoNG(T),0,T,,P,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,6,RADEON,,AX_Agumon(Z),4,Z,1,1,,,AX_BIRUSS(P),4,P,,Z,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,7,F.S,,AX_Race(T),1,T,,,1,1,AX_GoGo(Z),1,Z,,Z,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,8,POLY,,AX_Cherry(Z),G,Z,0,0,1,0,AX_WiFi(Z),G,Z,,Z,,COMPOSE/MEGA
25.09.21,INSTANT DOPAMINE MEGA,O,T,ACE,F.S,,AX_Race(T),1,T,1,1,,,AX_GoGo(Z),1,Z,,T,,COMPOSE/MEGA
25.09.22,NOTHIN' BETTER TO DO 3,O,T,1,POLY,,AX_CoNG(T),0,T,1,1,,,AX_hogu(Z),0,Z,,T,,COMPOSE/MEGA
25.09.22,NOTHIN' BETTER TO DO 3,O,T,2,F.S,,AX_PaRRe(T),0?,T,1,1,,,AX_ELEC(Z),1,Z,,T,,COMPOSE/MEGA
25.09.22,NOTHIN' BETTER TO DO 3,O,T,3,F.S,,AX_OceAn(P),1,P,1,1,,,AX_Race(T),1,T,,P,,COMPOSE/MEGA
25.09.22,NOTHIN' BETTER TO DO 3,O,T,4,F.S,,AX_Eugene(T),4,T,1,1,,,AX_Agumon(Z),4,Z,,T,,COMPOSE/MEGA
25.09.22,NOTHIN' BETTER TO DO 3,O,T,5,F.S,,AX_RYO(Z),3,Z,1,1,,,AX_SKY(P),3,P,,Z,,COMPOSE/MEGA
25.09.22,NOTHIN' BETTER TO DO 3,O,T,F,F.S,,AX_No.9(P),3,P,1,1,,,Ax_Lego(T),4,T,,P,,COMPOSE/MEGA
25.09.25,25 AUCTION MATCH 15 - A,O,T,1,POLY,,AX_RorA[](P),1,P,,,1,1,AX_PaRRe(T),0,T,,T,,Auction
25.09.25,25 AUCTION MATCH 15 - A,O,T,2,F.S,,AX_No.9(T),1,T,1,1,,,AX_BOSE(Z),3,Z,,T,,Auction
25.09.25,25 AUCTION MATCH 15 - A,O,T,F,POLY,,AX_3dasoo(P),0,P,0,1,0,0,AX_NalrAri(P),G,P,,P,,Auction
25.09.25,25 AUCTION MATCH 15 - B,O,T,1,POLY,,AX_Cherry(T),G,T,1,1,,,AX_hogu(Z),0,Z,,T,,Auction
25.09.25,25 AUCTION MATCH 15 - B,O,T,2,POLY,,AX_[A](Z),0,Z,0,0,1,0,AX_ELEC(Z),1,Z,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - B,O,T,3,F.S,,AX_BOSL(Z),4,Z,,,1,1,AX_GomGom(P),3,P,,P,,Auction
25.09.25,25 AUCTION MATCH 15 - B,O,T,4,POLY,,AX_SKY(Z),2,Z,1,1,,,Ax_Lego(P),1,P,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - B,O,T,F,POLY,,AX_GoGo(Z),1,Z,1,1,,,AX_Viper(P),1,P,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - 3rd Place,O,T,1,POLY,,AX_[A](Z),0,Z,,,1,1,AX_OceAn(P),1,P,,P,,Auction
25.09.25,25 AUCTION MATCH 15 - 3rd Place,O,T,2,F.S,,AX_GomGom(P),3,P,1,1,,,AX_Marine(T),4,T,,P,,Auction
25.09.25,25 AUCTION MATCH 15 - 3rd Place,O,T,3,RADEON,,AX_hogu(Z),0,Z,1,1,,,AX_NalrAri(P),G,P,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - 3rd Place,O,T,F,F.S,,AX_BOSE(Z),3,Z,,,1,1,AX_SKY(Z),2,Z,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - FINAL,O,T,1,POLY,,AX_CoNG(T),0,T,1,1,,,AX_ELEC(Z),1,Z,,T,,Auction
25.09.25,25 AUCTION MATCH 15 - FINAL,O,T,2,F.S,,AX_3dasoo(P),0,P,1,1,,,AX_Cherry(T),G,T,,P,,Auction
25.09.25,25 AUCTION MATCH 15 - FINAL,O,T,3,F.S,,AX_Navy(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - FINAL,O,T,4,F.S,,AX_PaRRe(T),0,T,,,1,1,AX_GoGo(Z),1,Z,,Z,,Auction
25.09.25,25 AUCTION MATCH 15 - FINAL,O,T,F,RADEON,,Ax_Lego(P),1,P,1,1,,,AX_No.9(T),1,T,,P,,Auction
25.09.27,2nd Tier Round Robin TIER 3/4 - WILD CARD,O,I,1,DEJAVU,,AX_BOSL(Z),4,Z,,,1,1,AX_RORO(P),2,P,,P,,indiv.
25.09.27,2nd Tier Round Robin TIER 3/4 - WILD CARD,O,I,2,ECLIPSE,,AX_BOSL(Z),4,Z,1,1,,,AX_RORO(P),2,P,,Z,,indiv.
25.09.27,2nd Tier Round Robin TIER 3/4 - WILD CARD,O,I,3,RADEON,,AX_BOSL(Z),4,Z,,,1,1,AX_RORO(P),2,P,,P,,indiv.
25.09.27,2nd Tier Round Robin TIER 3/4 - WILD CARD,O,I,4,POLY,,AX_BOSL(Z),4,Z,,,1,1,AX_RORO(P),2,P,,P,,indiv.
25.09.27,25 AUCTION MATCH 16 - A,O,T,1,POLY,,Ax_Chuljung(P),0,P,0,0,1,0,AX_NalrAri(P),G,P,,P,,Auction
25.09.27,25 AUCTION MATCH 16 - A,O,T,2,RADEON,,AX_No.9(T),1,T,1,1,,,AX_hogu(Z),0,Z,,T,,Auction
25.09.27,25 AUCTION MATCH 16 - A,O,T,3,F.S,AUC2ND,AX_Sun(P),2,P,1,1,,,AX_Navy(T),4,T,,P,,Auction
25.09.27,25 AUCTION MATCH 16 - A,O,T,4,RADEON,,AX_GoGo(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,Auction
25.09.27,25 AUCTION MATCH 16 - B,O,T,1,POLY,,AX_WiFi(Z),G,Z,1,1,,,AX_3DASOO(P),0,P,,Z,,Auction
25.09.27,25 AUCTION MATCH 16 - B,O,T,2,RADEON,,AX_CoNG(T),0,T,0,1,0,0,Ax_Nam.9(T),1,T,,T,,Auction
25.09.27,25 AUCTION MATCH 16 - B,O,T,3,RADEON,,AX_PoTTer(P),3,P,1,1,,,AX_VulTure(T),2,T,,P,,Auction
25.09.27,25 AUCTION MATCH 16 - B,O,T,4,POLY,,AX_ChaeridA(P),1,P,0,1,0,0,AX_Sura(P),1,P,,P,,Auction
25.09.27,25 AUCTION MATCH 16 - B,O,T,F,RADEON,Auction,AX_Romantic(T),1,T,1,1,,,AX_SKY(Z),2,Z,,T,,Auction
25.09.27,25 AUCTION MATCH 16 - FINAL,O,T,1,POLY,Auction,AX_WiFi(Z),G,Z,,,1,1,AX_NalrAri(P),G,P,AUC2ND,P,,Auction
25.09.27,25 AUCTION MATCH 16 - FINAL,O,T,2,F.S,AUC2ND,AX_GoGo(Z),1,Z,,,1,1,AX_Sura(P),1,P,Auction,P,,Auction
25.09.27,25 AUCTION MATCH 16 - FINAL,O,T,3,POLY,Auction,AX_CoNG(T),0,T,1,1,,,AX_hogu(Z),0,Z,AUC2ND,T,,Auction
25.09.27,25 AUCTION MATCH 16 - FINAL,O,T,F,POLY,AUC2ND,AX_Marine(T),4,T,0,0,1,0,Ax_VulTure(T),2,T,Auction,T,,Auction
25.09.28,DAWN COMPOSE,O,T,1,F.S,,AX_CoNG(T),0,T,,,1,1,AX_WiFi(Z),G,Z,,,,COMPOSE/MEGA
25.09.28,DAWN COMPOSE,O,T,2,F.S,,AX_Main(P),3,P,,,1,1,AX_VulTure(T),2,T,,,,COMPOSE/MEGA
25.09.28,DAWN COMPOSE,O,T,3,F.S,,AX_RYO(Z),3,Z,,,1,1,AX_Sun(P),2,P,,,,COMPOSE/MEGA
25.09.28,DAWN COMPOSE,O,T,4,F.S,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,,,COMPOSE/MEGA
25.09.28,DAWN COMPOSE,O,T,F,POLY,,AX_BokDaeng2(T),2,T,,,1,1,AX_SKY(Z),2,Z,,,,COMPOSE/MEGA
25.09.28,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 1,O,I,1,DEJAVU,,AX_RORO(P),4,P,,,1,1,AX_Navy(T),4,T,,,,indiv.
25.09.28,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 1,O,I,2,ECLIPSE,,AX_RORO(P),4,P,,,1,1,AX_Navy(T),4,T,,,,indiv.
25.09.28,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 1,O,I,3,RADEON,,AX_RORO(P),4,P,,,1,1,AX_Navy(T),4,T,,,,indiv.
25.09.28,25 AUCTION MATCH 17 - A,O,T,1,POLY,,AX_Black(P),1,P,,,1,1,AX_CoNG(T),0,T,,,,Auction
25.09.28,25 AUCTION MATCH 17 - A,O,T,2,RADEON,,AX_Cherry(T),0,T,1,1,,,AX_[A](Z),0,Z,,,,Auction
25.09.28,25 AUCTION MATCH 17 - A,O,T,3,POLY,,AX_JoJo(P),2,P,,,1,1,AX_No.9(T),1,T,,,,Auction
25.09.28,25 AUCTION MATCH 17 - A,O,T,F,POLY,,AX_HYUNDAI(Z),G,Z,,,1,1,AX_NalrAri(P),G,P,,,,Auction
25.09.28,25 AUCTION MATCH 17 - B,O,T,1,POLY,,Ax_Nam.9(T),1,T,0,1,0,0,AX_Race(T),1,T,,,,Auction
25.09.28,25 AUCTION MATCH 17 - B,O,T,2,RADEON,,AX_hogu(Z),0,Z,1,1,,,AX_3DASOO(P),0,P,,,,Auction
25.09.28,25 AUCTION MATCH 17 - B,O,T,F,F.S,,AX_SKY(Z),2,Z,1,1,,,AX_PoTTer(P),3,P,,,,Auction
25.09.28,25 AUCTION MATCH 17 - FINAL,O,T,1,POLY,Auction,AX_WiFi(Z),G,Z,,,1,1,AX_NalrAri(P),G,P,AUC2ND,,,Auction
25.09.28,25 AUCTION MATCH 17 - FINAL,O,T,2,RADEON,Auction,AX_ELEC(Z),1,Z,1,1,,,AX_Black(P),1,P,AUC2ND,,,Auction
25.09.28,25 AUCTION MATCH 17 - FINAL,O,T,3,RADEON,AUC2ND,AX_Cherry(T),0,T,,,1,1,AX_hogu(Z),0,Z,Auction,,,Auction
25.09.28,25 AUCTION MATCH 17 - FINAL,O,T,F,RADEON,Auction,Ax_Nam.9(T),1,T,0,1,0,0,AX_No.9(T),1,T,AUC2ND,,,Auction
25.09.28,25 AUCTION MATCH 17 - FINAL,O,T,E,F.S,Auction,AX_SKY(Z),2,Z,,,1,1,AX_RED(P),3?,P,AUC2ND,,,Auction
25.09.29,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 2,O,I,1,DEJAVU,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,,,indiv.
25.09.29,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 2,O,I,2,ECLIPSE,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,,,indiv.
25.09.29,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 2,O,I,3,RADEON,,AX_Marine(T),4,T,0,1,0,0,AX_Navy(T),4,T,,,,indiv.
25.09.29,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 2,O,I,4,POLY,,AX_Marine(T),4,T,0,1,0,0,AX_Navy(T),4,T,,,,indiv.
25.09.29,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 2,O,I,5,F.S,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,,,indiv.
25.09.29,DAWN COMPOSE,O,T,1,POLY,,AX_ELEC(Z),1,Z,0,0,1,0,AX_HYUNDAI(Z),G,Z,,,,COMPOSE/MEGA
25.09.29,DAWN COMPOSE,O,T,2,POLY,,AX_ewrtf(Z),1,Z,0,0,1,0,AX_hogu(Z),0,Z,,,,COMPOSE/MEGA
25.09.29,DAWN COMPOSE,O,T,3,F.S,,AX_Cherry(Z),G,Z,1,1,,,AX_OceAn(P),1,P,,,,COMPOSE/MEGA
25.09.29,DAWN COMPOSE,O,T,4,F.S,,AX_NalrAri(P),G,P,1,1,,,AX_No.9(T),1,T,,,,COMPOSE/MEGA
25.09.29,DAWN COMPOSE,O,T,F,F.S,,AX_Black(P),1,P,,,1,1,AX_Race(T),1,T,,,,COMPOSE/MEGA
25.09.29,10th Race Champ. - OPENING MATCH,O,I,1,POLY,,AX_Eugene(T),4,T,,,1,1,AX_PoTTer(Z),3,Z,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,1,F.S,,AX_OceAn(P),1,P,1,1,,,AX_Romantic(T),1,T,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,2,RADEON,,AX_ELEC(Z),1,Z,,,1,1,AX_OceAn(P),1,P,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,3,POLY,,AX_OceAn(P),1,P,,,1,1,AX_CoNG(T),0,T,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,4,RADEON,,AX_CoNG(T),0,T,1,1,,,AX_[A](Z),0,Z,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,5,F.S,,AX_AphRoDite(P),0,P,,,1,1,AX_CoNG(T),0,T,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,6,F.S,,AX_CoNG(T),0,T,1,1,,,AX_Cherry(Z),G,Z,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,7,POLY,,AX_NalrAri(P),G,P,1,1,,,AX_CoNG(T),0,T,,,,RACECHAMP
25.09.29,10th Race Champ.,O,T,F,RADEON,,AX_NalrAri(P),G,P,,,1,1,AX_hOya(T),G,T,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,1,POLY,,AX_Dopamine(P),3,P,1,1,,,AX_XO-GUS(T),3,T,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,2,F.S,,AX_RYO(Z),3,Z,1,1,,,AX_Dopamine(P),3,P,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,3,F.S,,AX_BokDaeng2(T),2,T,,,1,1,AX_RYO(Z),3,Z,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,4,F.S,,AX_RYO(Z),3,Z,,,1,1,AX_Zealot(P),2,P,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,5,F.S,,AX_Zealot(P),2,P,1,1,,,Ax_Nam.9(T),1,T,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,6,POLY,,AX_SKY(Z),2,Z,,,1,1,AX_Zealot(P),2,P,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,7,POLY,,AX_ELEC(Z),1,Z,1,1,,,AX_Zealot(P),2,P,,,,RACECHAMP
25.09.30,11th Race Champ.,O,T,F,F.S,,AX_ELEC(Z),1,Z,,,1,1,Ax_Lego(P),1,P,,,,RACECHAMP
25.10.02,Barracks vs Anti-Barracks - 5,O,T,1,POLY,,AX_Cherry(T),0,T,,,1,1,AX_[A](Z),0,Z,,,,BARRACKS X ANTI
25.10.02,Barracks vs Anti-Barracks - 5,O,T,2,RADEON,,AX_Viper(P),1,P,1,1,,,AX_No.9(T),1,T,,,,BARRACKS X ANTI
25.10.02,Barracks vs Anti-Barracks - 5,O,T,3,F.S,,AX_Navy(T),4,T,1,1,,,AX_broller(Z),4,Z,,,,BARRACKS X ANTI
25.10.02,Barracks vs Anti-Barracks - 5,O,T,4,POLY,,AX_OceAn(P),1,P,,,1,1,AX_Gravity(T),0,T,,,,BARRACKS X ANTI
25.10.02,Barracks vs Anti-Barracks - 5,O,T,5,F.S,,AX_Romantic(T),1,T,,,1,1,AX_GoGo(Z),1,Z,,,,BARRACKS X ANTI
25.10.02,Barracks vs Anti-Barracks - 5,O,T,6,POLY,,AX_DiHing(P),G,P,,,1,1,AX_Sura(T),G,T,,,,BARRACKS X ANTI
25.10.02,Barracks vs Anti-Barracks - 5,O,T,7,POLY,,AX_Krog(T),2,T,,,1,1,AX_SKY(Z),2,Z,,,,BARRACKS X ANTI
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,1,POLY,,AX_hOya(T),G,T,1,1,,,AX_WiFi(Z),G,Z,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,2,RADEON,,AX_Poorong(P),1,P,,,1,1,AX_Romantic(T),1,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,4,POLY,,AX_hogu(Z),0,Z,1,1,,,AX_DiHing(P),G,P,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,5,F.S,,AX_VulTure(T),2,T,1,1,,,AX_Agumon(Z),4,Z,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,7,F.S,,AX_Black(P),1,P,,,1,1,AX_Calm(T),2,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,F,POLY,,AX_RYO(Z),3,Z,,,1,1,AX_Main(P),3,P,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,3,F.S,,AX_Navy(T),4,T,1,1,,,AX_Broller(Z),4,Z,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 01,O,T,8,RADEON,,AX_3DASOO(P),0,P,1,1,,,AX_No.9(T),1,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,1,POLY,,AX_Nam.9(T),1,T,,,1,1,AX_[A](Z),0,Z,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,2,POLY,,AX_TeNa(Z),1,Z,,,1,1,AX_Viper(P),1,P,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,3,POLY,,AX_Sun(P),2,P,1,1,,,AX_Krog(T),2,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,4,POLY,,AX_CHERRY(Z),G,Z,0,1,0,0,AX_HYUNDAI(Z),G,Z,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,F,POLY,,AX_NalrAri(P),G,P,1,1,,,AX_Sura(T),G,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,6,F.S,,AX_KingChob(T),4,T,0,0,1,0,AX_Marine(T),4,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,7,POLY,,AX_Seob(P),0,P,,,1,1,AX_Gravity(T),0,T,,,,AXPL SCRIM
25.10.03,25' AXPL S3 SCRIMMAGE 02,O,T,8,F.S,,AX_Pokemon(Z),3,Z,1,1,,,AX_PoTTer(P),3,P,,,,AXPL SCRIM
25.10.04,Who Sank GoGoRani,O,T,1,F.S,,AX_No.9(T),1,T,1,1,,,AX_ewrtf(Z),1,Z,,,,COMPOSE/MEGA
25.10.04,Who Sank GoGoRani,O,T,2,POLY,,AX_Sura(T),G,T,,,1,1,AX_WiFi(Z),G,Z,,,,COMPOSE/MEGA
25.10.04,Who Sank GoGoRani,O,T,3,POLY,,AX_hogu(Z),0,Z,,,1,1,AX_DiHing(P),G,P,,,,COMPOSE/MEGA
25.10.04,Who Sank GoGoRani,O,T,4,F.S,,AX_Navy(T),4,T,,,1,1,AX_Agumon(Z),4,Z,,,,COMPOSE/MEGA
25.10.04,Who Sank GoGoRani,O,T,F,RADEON,,AX_RYO(Z),3,Z,,,1,1,AX_Black(P),1,P,,,,COMPOSE/MEGA
25.10.04,DAWN COMPOSE,O,T,1,POLY,,AX_GoGo(Z),1,Z,,,1,1,AX_Black(P),1,P,,,,COMPOSE/MEGA
